# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45 rho_46 rho_47 rho_48 rho_49 rho_50 rho_51 rho_52 rho_53 rho_54 rho_55 rho_56 rho_57 rho_58 rho_59 rho_60 rho_61 rho_62 rho_63 rho_64 rho_65 rho_66 rho_67 rho_68 rho_69 rho_70 rho_71 rho_72 rho_73 rho_74 rho_75 rho_76 rho_77 rho_78 rho_79 rho_80 rho_81 rho_82 rho_83 rho_84 rho_85 rho_86 rho_87 rho_88 rho_89 rho_90 rho_91 rho_92 rho_93 rho_94 rho_95 rho_96 rho_97 rho_98 rho_99 rho_100 rho_101 rho_102 rho_103 rho_104 rho_105 rho_106 rho_107 rho_108 rho_109 rho_110 rho_111 rho_112 rho_113 rho_114 rho_115 rho_116 rho_117 rho_118 rho_119 rho_120 rho_121 rho_122 rho_123 rho_124 rho_125 rho_126 rho_127 rho_128 rho_129 rho_130 rho_131 rho_132 rho_133 rho_134 rho_135 rho_136 rho_137 rho_138 rho_139 rho_140
11477.5 1.02006 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02596 1.00001 1.00647 1.00001 1.02551 1.00001 1.00659 1.00001 1.02542 1.00001 1.00696 1.00001 1.02571 1.00001 1.00716 1.00002 1.02637 0.999989 1.007 0.999982 1.026 0.999982 1.01866 0.999351 1.01866 1.02727 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00716 1.00002 1.026 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02637 1.02673 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.00659 1.00001 1.02571 1.02637 0.999983 1.00671 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02542 1.02637 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02673 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02596 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02727 1.00001 1.00736 1.00001 1.02669 1.02006 1.00032 1.01953
11479.9 1.02005 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02596 1.00001 1.00647 1.00001 1.02551 1.00001 1.00659 1.00001 1.02542 1.00001 1.00696 1.00001 1.02571 1.00001 1.00717 1.00002 1.02637 0.999989 1.007 0.999982 1.02601 0.999982 1.01866 0.999353 1.01866 1.02727 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02601 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02637 1.02673 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.00659 1.00001 1.02571 1.02637 0.999983 1.00671 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02542 1.02637 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02673 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02596 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02727 1.00001 1.00736 1.00001 1.02669 1.02005 1.00032 1.01953
11482.5 1.02005 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02596 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02637 0.999989 1.007 0.999982 1.02601 0.999982 1.01866 0.999355 1.01866 1.02727 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02601 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02637 1.02673 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02637 0.999983 1.00671 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02637 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02673 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02596 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02727 1.00001 1.00736 1.00001 1.02669 1.02005 1.00032 1.01953
11485 1.02005 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02596 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02637 0.999989 1.007 0.999983 1.02601 0.999983 1.01867 0.999357 1.01867 1.02727 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02601 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02637 1.02672 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02637 0.999983 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02637 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02672 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02596 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02727 1.00001 1.00736 1.00001 1.02669 1.02005 1.00032 1.01953
11487.2 1.02005 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02597 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02638 0.999989 1.007 0.999983 1.02601 0.999983 1.01867 0.999359 1.01867 1.02727 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02601 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02638 1.02672 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02636 0.999983 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02636 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02672 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02597 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02727 1.00001 1.00736 1.00001 1.02669 1.02005 1.00032 1.01953
11489.5 1.02005 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02597 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02638 0.999989 1.007 0.999983 1.02601 0.999983 1.01867 0.999361 1.01867 1.02726 0.999983 1.00754 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02601 1.02746 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02638 1.02672 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02636 0.999983 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02636 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02672 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02597 1.02746 0.999983 1.00754 1.00001 1.00743 1 1.0268 1.02726 1.00001 1.00736 1.00001 1.02669 1.02005 1.00032 1.01953
11491.7 1.02004 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02597 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02638 0.99999 1.00701 0.999983 1.02602 0.999983 1.01867 0.999363 1.01867 1.02726 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02602 1.02745 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02638 1.02672 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02636 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02636 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02672 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02597 1.02745 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02726 1.00001 1.00736 1.00001 1.02669 1.02004 1.00032 1.01953
11494 1.02004 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00667 1.00001 1.02597 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02638 0.99999 1.00701 0.999983 1.02602 0.999983 1.01868 0.999366 1.01868 1.02726 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02602 1.02745 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02638 1.02672 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02636 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02636 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00667 1.00001 1.02551 1.02672 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02597 1.02745 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02726 1.00001 1.00736 1.00001 1.02669 1.02004 1.00032 1.01953
11496.3 1.02004 1.00001 1.00736 1.00001 1.01953 1.00032 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02551 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02572 1.00001 1.00717 1.00002 1.02638 0.99999 1.00701 0.999983 1.02602 0.999983 1.01868 0.999369 1.01868 1.02726 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02602 1.02745 0.999985 1.00728 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02638 1.02671 0.999984 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02572 1.02636 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02636 0.999984 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00668 1.00001 1.02551 1.02671 0.999985 1.00728 0.999989 1.00497 1 1.00713 1 1.02597 1.02745 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02726 1.00001 1.00736 1.00001 1.02669 1.02004 1.00032 1.01953
11498.7 1.02004 1.00001 1.00736 1.00001 1.01953 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02543 1.00001 1.00696 1.00001 1.02573 1.00001 1.00717 1.00002 1.02639 0.99999 1.00701 0.999983 1.02602 0.999983 1.01868 0.999372 1.01868 1.02725 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02602 1.02745 0.999985 1.00727 0.999985 1.00426 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02639 1.02671 0.999985 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02573 1.02635 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02543 1.02635 0.999985 1.00687 0.999985 1.00426 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.02671 0.999985 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02745 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02725 1.00001 1.00736 1.00001 1.02669 1.02004 1.00031 1.01953
11501 1.02003 1.00001 1.00736 1.00001 1.01953 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00696 1.00001 1.02573 1.00001 1.00717 1.00002 1.02639 0.99999 1.00701 0.999983 1.02603 0.999983 1.01869 0.999375 1.01869 1.02725 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02603 1.02744 0.999985 1.00727 0.999985 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02639 1.02671 0.999985 1.00687 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02573 1.02635 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02635 0.999985 1.00687 0.999985 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.02671 0.999985 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02744 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02725 1.00001 1.00736 1.00001 1.02669 1.02003 1.00031 1.01953
11503.3 1.02003 1.00001 1.00736 1.00001 1.01953 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00696 1.00001 1.02573 1.00001 1.00717 1.00002 1.02639 0.99999 1.00701 0.999983 1.02603 0.999983 1.01869 0.999378 1.01869 1.02725 0.999983 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00475 1.00001 1.00717 1.00002 1.02603 1.02744 0.999985 1.00727 0.999985 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00696 1.00001 1.02639 1.02671 0.999985 1.00686 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02573 1.02635 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02635 0.999985 1.00686 0.999985 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.02671 0.999985 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02744 0.999983 1.00753 1.00001 1.00743 1 1.0268 1.02725 1.00001 1.00736 1.00001 1.02669 1.02003 1.00031 1.01953
11505.6 1.02003 1.00001 1.00736 1.00001 1.01953 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00697 1.00001 1.02573 1.00001 1.00717 1.00002 1.02639 0.99999 1.00701 0.999983 1.02603 0.999983 1.01869 0.999381 1.01869 1.02725 0.999984 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00407 1.00001 1.00476 1.00001 1.00717 1.00002 1.02603 1.02744 0.999986 1.00727 0.999985 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00407 1.00001 1.00697 1.00001 1.02639 1.0267 0.999985 1.00686 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02573 1.02634 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02634 0.999985 1.00686 0.999985 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.0267 0.999986 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02744 0.999984 1.00753 1.00001 1.00743 1 1.0268 1.02725 1.00001 1.00736 1.00001 1.02669 1.02003 1.00031 1.01953
11507.8 1.02002 1.00001 1.00735 1.00001 1.01953 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.0268 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00697 1.00001 1.02573 1.00001 1.00718 1.00002 1.0264 0.99999 1.00701 0.999983 1.02604 0.999983 1.0187 0.999385 1.0187 1.02724 0.999984 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02604 1.02743 0.999986 1.00727 0.999985 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.0264 1.0267 0.999985 1.00686 0.999985 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02573 1.02634 0.999984 1.0067 0.999985 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02634 0.999985 1.00686 0.999985 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.0267 0.999986 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02743 0.999984 1.00753 1.00001 1.00743 1 1.0268 1.02724 1.00001 1.00735 1.00001 1.02669 1.02002 1.00031 1.01953
11510 1.02002 1.00001 1.00735 1.00001 1.01952 1.00031 1.00001 1.00743 1 1.02669 1 1.00713 1 1.02681 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00697 1.00001 1.02574 1.00001 1.00718 1.00002 1.0264 0.99999 1.00701 0.999983 1.02604 0.999983 1.0187 0.999388 1.0187 1.02724 0.999984 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02604 1.02743 0.999986 1.00727 0.999986 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.0264 1.0267 0.999985 1.00686 0.999986 1.00397 0.999993 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02574 1.02634 0.999984 1.0067 0.999986 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02634 0.999985 1.00686 0.999986 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.0267 0.999986 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02743 0.999984 1.00753 1.00001 1.00743 1 1.02681 1.02724 1.00001 1.00735 1.00001 1.02669 1.02002 1.00031 1.01952
11512.3 1.02002 1.00001 1.00735 1.00001 1.01952 1.0003 1.00001 1.00743 1 1.02669 1 1.00713 1 1.02681 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02544 1.00001 1.00697 1.00001 1.02574 1.00001 1.00718 1.00002 1.0264 0.99999 1.00702 0.999984 1.02605 0.999984 1.01871 0.999392 1.01871 1.02724 0.999984 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02605 1.02743 0.999986 1.00727 0.999986 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.0264 1.02669 0.999985 1.00686 0.999986 1.00397 0.999994 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02574 1.02633 0.999984 1.0067 0.999986 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02544 1.02633 0.999985 1.00686 0.999986 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.02669 0.999986 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02743 0.999984 1.00753 1.00001 1.00743 1 1.02681 1.02724 1.00001 1.00735 1.00001 1.02669 1.02002 1.0003 1.01952
11514.6 1.02001 1.00001 1.00735 1.00001 1.01952 1.0003 1.00001 1.00743 1 1.02669 1 1.00713 1 1.02681 1 1.00668 1.00001 1.02597 1.00001 1.00647 1.00001 1.02552 1.00001 1.0066 1.00001 1.02545 1.00001 1.00697 1.00001 1.02574 1.00001 1.00718 1.00002 1.0264 0.99999 1.00702 0.999984 1.02605 0.999984 1.01871 0.999396 1.01871 1.02723 0.999984 1.00753 0.999989 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02605 1.02742 0.999986 1.00727 0.999986 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.0264 1.02669 0.999985 1.00686 0.999986 1.00397 0.999994 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02574 1.02633 0.999984 1.0067 0.999986 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02545 1.02633 0.999985 1.00686 0.999986 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02552 1.02669 0.999986 1.00727 0.999989 1.00497 1 1.00713 1 1.02597 1.02742 0.999984 1.00753 1.00001 1.00743 1 1.02681 1.02723 1.00001 1.00735 1.00001 1.02669 1.02001 1.0003 1.01952
11517.1 1.02001 1.00001 1.00735 1.00001 1.01952 1.0003 1.00001 1.00743 1 1.02669 1 1.00713 1 1.02681 1 1.00668 1.00001 1.02598 1.00001 1.00647 1.00001 1.02553 1.00001 1.0066 1.00001 1.02545 1.00001 1.00697 1.00001 1.02575 1.00001 1.00718 1.00002 1.02641 0.99999 1.00702 0.999984 1.02605 0.999984 1.01872 0.999401 1.01872 1.02723 0.999984 1.00753 0.99999 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02605 1.02742 0.999986 1.00727 0.999986 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.02641 1.02668 0.999985 1.00686 0.999986 1.00397 0.999994 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02575 1.02633 0.999984 1.00669 0.999986 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02545 1.02633 0.999985 1.00686 0.999986 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02553 1.02668 0.999986 1.00727 0.99999 1.00497 1 1.00713 1 1.02598 1.02742 0.999984 1.00753 1.00001 1.00743 1 1.02681 1.02723 1.00001 1.00735 1.00001 1.02669 1.02001 1.0003 1.01952
11519.6 1.02 1.00001 1.00735 1.00001 1.01952 1.0003 1 1.00743 1 1.02669 1 1.00713 1 1.02681 1 1.00668 1.00001 1.02598 1.00001 1.00647 1.00001 1.02553 1.00001 1.0066 1.00001 1.02545 1.00001 1.00697 1.00001 1.02575 1.00001 1.00718 1.00002 1.02641 0.99999 1.00702 0.999984 1.02606 0.999984 1.01872 0.999405 1.01872 1.02722 0.999984 1.00752 0.99999 1.00497 0.999997 1.00419 1 1.00387 1 1.00383 1.00001 1.00408 1.00001 1.00476 1.00001 1.00718 1.00002 1.02606 1.02742 0.999986 1.00727 0.999986 1.00425 0.999994 1.00333 0.999999 1.00307 1 1.00325 1.00001 1.00408 1.00001 1.00697 1.00001 1.02641 1.02668 0.999985 1.00686 0.999986 1.00397 0.999994 1.00312 0.999999 1.00307 1 1.00383 1.00001 1.0066 1.00001 1.02575 1.02632 0.999985 1.00669 0.999986 1.00397 0.999994 1.00333 1 1.00387 1.00001 1.00647 1.00001 1.02545 1.02632 0.999985 1.00686 0.999986 1.00425 0.999997 1.00419 1 1.00668 1.00001 1.02553 1.02668 0.999986 1.00727 0.99999 1.00497 1 1.00713 1 1.02598 1.02742 0.999984 1.00752 1 1.00743 1 1.02681 1.02722 1.00001 1.00735 1.00001 1.02669 1.02 1.0003 1.01952
